agreement_type,id,alt_primary,base_primary,alt_names_json,base_names_json,alt_address,base_address,city,state,alt_confidence,base_confidence
full_agreement,08f266cc5d0a2cdb0318bd952ce12ad9,AT&T Store,AT&T Store,"{""primary"":""AT&T Store""}","{""primary"":""AT&T Store""}",2615 Central Ave,2615 Central Ave,Columbus,IN,0.77,0.77
full_agreement,08f266d32dad0209037bbcd9f1ec9970,Maple Street Biscuit Company,Maple Street Biscuit Company,"{""primary"":""Maple Street Biscuit Company""}","{""primary"":""Maple Street Biscuit Company""}",2270 Nicholasville Rd,2270 Nicholasville Rd Ste 120,Lexington,KY,0.9962614185921548,0.77
full_agreement,08f266d3664e9c340356a4375098925e,Goodwill,Goodwill,"{""primary"":""Goodwill""}","{""primary"":""Goodwill""}",4740 Hartland Pkwy,4740 Hartland Pkwy,Lexington,KY,0.9962614185921548,0.77
full_agreement,08f266dad34a453403895be31ff7113a,Commonwealth Plastic Surgery,Commonwealth Plastic Surgery,"{""primary"":""Commonwealth Plastic Surgery""}","{""primary"":""Commonwealth Plastic Surgery""}",715 Shaker Dr,715 Shaker Dr Ste 100,Lexington,KY,0.9962614185921548,0.77
full_agreement,08f26838cd84ed8b03ceaa62d4a92b5e,Subway,Subway,"{""primary"":""Subway""}","{""primary"":""Subway""}",131 Chambers Ave,131 Chambers Ave,Eagle,CO,0.9962614185921548,0.77
full_agreement,08f268c44936e91803d5584ff57d7d8e,Mountain Wellness Dentistry,Mountain Wellness Dentistry,"{""primary"":""Mountain Wellness Dentistry""}","{""primary"":""Mountain Wellness Dentistry""}",18925 Base Camp Rd,18925 Base Camp Rd Ste 203,Monument,CO,0.9962614185921548,0.77
full_agreement,08f268ccb130020c031d3ba739673d8b,Carpet Mill Outlet Stores,Carpet Mill Outlet Stores,"{""primary"":""Carpet Mill Outlet Stores""}","{""primary"":""Carpet Mill Outlet Stores""}",9086 W Bowles Ave,9086 W Bowles Ave,Littleton,CO,0.77,0.77
full_agreement,08f268cd03d718c3039c459f8ecb4544,MOD Pizza,MOD Pizza,"{""primary"":""MOD Pizza""}","{""primary"":""MOD Pizza""}",9135 E Northfield Blvd,"9135 Northfield Blvd, Suite 140",Denver,CO,0.9962614185921548,0.77
full_agreement,08f269614b65270a03cda656d6a2aa1f,Solar Guard Utah,Solar Guard Utah,"{""primary"":""Solar Guard Utah""}","{""primary"":""Solar Guard Utah""}",2550 S Decker Lake Blvd,2550 S Decker lake Blvd Ste 1,West Valley City,UT,0.9895134099616858,0.77
full_agreement,08f26aa536d9db580322956a78b86154,European Motor Cars Inc,European Motor Cars Inc,"{""primary"":""European Motor Cars Inc""}","{""primary"":""European Motor Cars Inc""}",802 E Mulberry St,505 Riverside Ave,Fort Collins,CO,0.997898979043525,0.77
full_agreement,08f26c080cc22a5b032d8b1439e5354a,Eitzen Agency Inc,Eitzen Agency Inc,"{""primary"":""Eitzen Agency Inc""}","{""primary"":""Eitzen Agency Inc""}",102 S Main St,102 S Main,Fairview,OK,0.9919372693726938,0.77
full_agreement,08f26c80c458a69603342e20e86d7561,SPENGA Prosper,SPENGA Prosper,"{""primary"":""SPENGA Prosper""}","{""primary"":""SPENGA Prosper""}",900 South Preston Road Suite 30,900 S Preston Rd Ste 30,Prosper,TX,0.77,0.77
full_agreement,08f26c8281c10b0903503e29b128ada1,dd's DISCOUNTS,dd's DISCOUNTS,"{""primary"":""dd's DISCOUNTS""}","{""primary"":""dd's DISCOUNTS""}",1443 W Buckingham Rd,1443 W Buckingham Rd,Garland,TX,0.9962614185921548,0.77
full_agreement,08f26c829a16acf3035ac8c19a6861a1,Shady's Burgers & Brewhaha,Shady's Burgers & Brewhaha,"{""primary"":""Shady's Burgers & Brewhaha""}","{""primary"":""Shady's Burgers & Brewhaha""}",9661 Audelia Rd,9661 Audelia Rd,Dallas,TX,0.9962614185921548,0.77
full_agreement,08f26c8390ba49350319b54f0294ec99,Carter BloodCare,Carter BloodCare,"{""primary"":""Carter BloodCare""}","{""primary"":""Carter BloodCare""}",1328 W McDermott Dr,1328 W Mcdermott Dr Ste 250,Allen,TX,0.9962614185921548,0.77
full_agreement,08f26c864395d982032a1a8b90863392,Oak Hill Academy,Oak Hill Academy,"{""primary"":""Oak Hill Academy""}","{""primary"":""Oak Hill Academy""}",9407 Midway Rd,9407 Midway Rd,Dallas,TX,0.9962614185921548,0.77
full_agreement,08f26c866337294103a6ea8b3e531f5a,Rally House,Rally House,"{""primary"":""Rally House""}","{""primary"":""Rally House""}",11661 Preston Rd,11661 Preston Rd Ste 232,Dallas,TX,0.9962614185921548,0.77
full_agreement,08f26c86642125b4031326f6a64ebbd6,Shred Nations,Shred Nations,"{""primary"":""Shred Nations""}","{""primary"":""Shred Nations""}",14902 Preston Rd,14902 Preston Rd 404,Dallas,TX,0.9763829787234043,0.77
full_agreement,08f26c866888838503899ce333500e26,Link & Associates,Link & Associates,"{""primary"":""Link & Associates""}","{""primary"":""Link & Associates""}",10440 N Central Expy,10440 N Central Expy Ste 950,Dallas,TX,0.997898979043525,0.77
full_agreement,08f26c869547195803b7bbd088f45018,Chick-fil-A,Chick-fil-A,"{""primary"":""Chick-fil-A""}","{""primary"":""Chick-fil-A""}",1002 Keller Pkwy,1002 Keller Pkwy,Keller,TX,0.9962614185921548,0.77
full_agreement,08f26c876296a6e1039d68062f5bad96,Walmart Supercenter,Walmart Supercenter,"{""primary"":""Walmart Supercenter""}","{""primary"":""Walmart Supercenter""}",8801 Ohio Dr,8801 Ohio Dr,Plano,TX,0.77,0.77
full_agreement,08f26c9d85526228035357d6d05abb93,Labcorp,Labcorp,"{""primary"":""Labcorp""}","{""primary"":""Labcorp""}",3101 Joe Ramsey Blvd E,3101 Joe Ramsey Blvd E Ste 105,Greenville,TX,0.9962614185921548,0.77
full_agreement,08f26ca0d5822a8e03df9524c4d2673c,Walmart,Walmart,"{""primary"":""Walmart""}","{""primary"":""Walmart""}",601 Fm 1821,601 Fm 1821,Mineral Wells,TX,0.77,0.77
full_agreement,08f26ca0d586244d03de301c892bfd7d,Econo Lodge,Econo Lodge,"{""primary"":""Econo Lodge""}","{""primary"":""Econo Lodge""}",108 Fm 1821,108 Fm 1821,Mineral Wells,TX,0.77,0.77
full_agreement,08f26cc2f2b032ce03a3f4ff67b6eea7,Godfather's Pizza Express,Godfather's Pizza Express,"{""primary"":""Godfather's Pizza Express""}","{""primary"":""Godfather's Pizza Express""}",1223 N 1st Ave,1223 N 1st Ave,Durant,OK,0.9918379237288135,0.77
full_agreement,08f26e3036354530039a96a9e4dcc0d4,Woodfire Grille,Woodfire Grille,"{""primary"":""Woodfire Grille""}","{""primary"":""Woodfire Grille""}",777 Kansas Star Dr,777 Kansas Star Dr,Mulvane,KS,0.9962614185921548,0.77
full_agreement,08f26e51040a94ee0300548c32b817b1,CVS Pharmacy,CVS Pharmacy,"{""primary"":""CVS Pharmacy""}","{""primary"":""CVS Pharmacy""}",3901 SW 21st St,3901 SW 21st St,Topeka,KS,0.9962614185921548,0.77
full_agreement,08f26ea82388e7990365b4a4be4226e2,"Jill R. Johnson, APRN, CNP","Jill R. Johnson, APRN, CNP","{""primary"":""Jill R. Johnson, APRN, CNP""}","{""primary"":""Jill R. Johnson, APRN, CNP""}",1021 E Bryan Ave,1021 E Bryan Ave,Sapulpa,OK,0.77,0.77
full_agreement,08f26ea944756ceb03f73abefbca4a32,KeyMe Locksmiths,KeyMe Locksmiths,"{""primary"":""KeyMe Locksmiths""}","{""primary"":""KeyMe Locksmiths""}",9411 S Delaware Ave,9411 S Delaware Ave,Tulsa,OK,0.9895134099616858,0.77
full_agreement,08f26ed7ac94a99803b49290c7c14ae8,Speedy Splash Carwash,Speedy Splash Carwash,"{""primary"":""Speedy Splash Carwash""}","{""primary"":""Speedy Splash Carwash""}",1841 N Crossover Rd,1841 N Crossover Rd,Fayetteville,AR,0.77,0.77
full_agreement,08f26eec3634b47603f6d23fb1b12603,Cedar Vale Locker,Cedar Vale Locker,"{""primary"":""Cedar Vale Locker""}","{""primary"":""Cedar Vale Locker""}",1505 Marsh St,1505 Marsh St,Cedar Vale,KS,0.9962614185921548,0.77
full_agreement,08f2713b1a4f55b60367d72a5d3abe83,Petro-Canada,Petro-Canada,"{""primary"":""Petro-Canada""}","{""primary"":""Petro-Canada""}",3360 Victoria Ave,3360 Victoria Ave,Brandon,MB,0.77,0.77
full_agreement,08f271a2d0294804035e0f9b5baa38d6,Gate City Bank,Gate City Bank,"{""primary"":""Gate City Bank""}","{""primary"":""Gate City Bank""}",720 Main St,720 Main St,Carrington,ND,0.9962614185921548,0.77
full_agreement,08f274826e393b6c0392b9477b888222,"Samantha Grundemann, PA-C","Samantha Grundemann, PA-C","{""primary"":""Samantha Grundemann, PA-C""}","{""primary"":""Samantha Grundemann, PA-C""}",212 Winston Dr,212 Winston Dr,Marshall,MI,0.77,0.77
full_agreement,08f27484ea8aca450325727be1330b18,Crystal Flash,Crystal Flash,"{""primary"":""Crystal Flash""}","{""primary"":""Crystal Flash""}",4523 134th Ave,4523 134th Ave,Hamilton,MI,0.9918379237288135,0.77
full_agreement,08f274dd0dac2d020338d97ff8693e3c,Fullerton Tool Company,Fullerton Tool Company,"{""primary"":""Fullerton Tool Company""}","{""primary"":""Fullerton Tool Company""}",121 Perry St,121 Perry St,Saginaw,MI,0.997898979043525,0.77
full_agreement,08f27526994f22ec035e5bfc35795835,Enterprise Rent-A-Car,Enterprise Rent-A-Car,"{""primary"":""Enterprise Rent-A-Car""}","{""primary"":""Enterprise Rent-A-Car""}",6801 Wayzata Blvd,6801 Wayzata Blvd,St Louis Park,MN,0.9962614185921548,0.77
full_agreement,08f27527aece236803bcbd89eabdbc1d,Westminster Apartments,Westminster Apartments,"{""primary"":""Westminster Apartments""}","{""primary"":""Westminster Apartments""}",12861 Central Ave NE,12861 Central Ave NE,Blaine,MN,0.9803712632594022,0.77
full_agreement,08f275922226a40b03fa3c4693070159,Cove Hair Salon,Cove Hair Salon,"{""primary"":""Cove Hair Salon""}","{""primary"":""Cove Hair Salon""}",516 W Wise Rd,516 W Wise Rd,Schaumburg,IL,0.9962614185921548,0.77
full_agreement,08f27592c10d2d650338beb892e9fd00,HYATT house Chicago/Naperville/Warrenville,HYATT house Chicago/Naperville/Warrenville,"{""primary"":""HYATT house Chicago/Naperville/Warrenville""}","{""primary"":""HYATT house Chicago/Naperville/Warrenville""}",27554 Maecliff Dr S,27554 Maecliff Dr,Warrenville,IL,0.9962614185921548,0.77
full_agreement,08f2759ac860810403b488b2ba85c6e1,DICK'S Sporting Goods,DICK'S Sporting Goods,"{""primary"":""DICK'S Sporting Goods""}","{""primary"":""DICK'S Sporting Goods""}",1900 Tower Dr,1900 Tower Dr,Glenview,IL,0.77,0.77
full_agreement,08f2759aca54d76903b5f8c9dca36d19,"Joseph Perkins, D.O.","Joseph Perkins, D.O.","{""primary"":""Joseph Perkins, D.O.""}","{""primary"":""Joseph Perkins, D.O.""}",2180 Pfingsten Rd Ste 3100,2180 Pfingsten Rd Ste 3100,Glenview,IL,0.77,0.77
full_agreement,08f281334dcd60a303d3ca8e7eff2b77,Burger King,Burger King,"{""primary"":""Burger King""}","{""primary"":""Burger King""}",2561 Campus Dr,2561 Campus Dr,Klamath Falls,OR,0.9962614185921548,0.77
full_agreement,08f2830021b2dacd03fc61463e38b4ff,Jack in the Box,Jack in the Box,"{""primary"":""Jack in the Box""}","{""primary"":""Jack in the Box""}",1610 Lewis Brown Dr,1610 Lewis Brown Dr,Vallejo,CA,0.9962614185921548,0.77
full_agreement,08f28300a32ca15503b128aa7b3ae6e7,Chevys Fresh Mex,Chevys Fresh Mex,"{""primary"":""Chevys Fresh Mex""}","{""primary"":""Chevys Fresh Mex""}",1730 Travis Blvd,1730 Travis Blvd,Fairfield,CA,0.9962614185921548,0.77
full_agreement,08f2830821b736ce03f60c9e1b6174d5,Enterprise Truck Rental,Enterprise Truck Rental,"{""primary"":""Enterprise Truck Rental""}","{""primary"":""Enterprise Truck Rental""}",45 Charter Oak Ave,45 Charter Oak Ave,San Francisco,CA,0.9962614185921548,0.77
full_agreement,08f28308f3a491aa03eaf1cf29d632fd,West County Optometry,West County Optometry,"{""primary"":""West County Optometry""}","{""primary"":""West County Optometry""}",11780 San Pablo Ave,11780 San Pablo Ave,El Cerrito,CA,0.9962614185921548,0.77
full_agreement,08f2830d34545ca4038c8e20a0ba4015,Alderwood Park Apartments,Alderwood Park Apartments,"{""primary"":""Alderwood Park Apartments""}","{""primary"":""Alderwood Park Apartments""}",277 Junction Ave,277 Junction Ave,Livermore,CA,0.9895134099616858,0.77
full_agreement,08f2832144c15018033b04c5ec312b53,Sentry Storage,Sentry Storage,"{""primary"":""Sentry Storage""}","{""primary"":""Sentry Storage""}",201 Folsom Dam Rd,201 Folsom Dam Rd,Folsom,CA,0.9962614185921548,0.77
full_agreement,08f28337744159a8035c2ed9259da5dc,Holiday Inn Express & Suites Willows,Holiday Inn Express & Suites Willows,"{""primary"":""Holiday Inn Express & Suites Willows""}","{""primary"":""Holiday Inn Express & Suites Willows""}",545 N Humboldt Ave,545 N Humboldt Ave,Willows,CA,0.77,0.77
full_agreement,08f2834661c0546303001de104053c6d,Health Care Physicians Profile 1,Health Care Physicians Profile 1,"{""primary"":""Health Care Physicians Profile 1""}","{""primary"":""Health Care Physicians Profile 1""}","3rd Floor, Rajapushpa Business Center, Kondapur","3rd Floor, Rajapushpa Business Center, Kondapur",Hyderabad,Telangana,0.77,0.77
full_agreement,08f2834661c05463036c2b70615e02d9,Health Care Physicians Profile 6,Health Care Physicians Profile 6,"{""primary"":""Health Care Physicians Profile 6""}","{""primary"":""Health Care Physicians Profile 6""}","3rd Floor, Rajapushpa Business Center, Kondapur","3rd Floor, Rajapushpa Business Center, Kondapur",Hyderabad,Telangana,0.77,0.77
full_agreement,08f2834661c054630389501d6608d0ce,Health Care Physicians Profile 6,Health Care Physicians Profile 6,"{""primary"":""Health Care Physicians Profile 6""}","{""primary"":""Health Care Physicians Profile 6""}","3rd Floor, Rajapushpa Business Center, Kondapur","3rd Floor, Rajapushpa Business Center, Kondapur",Hyderabad,Telangana,0.77,0.77
full_agreement,08f2834661c0546303dad485e1861339,Health Care Physicians Profile 7,Health Care Physicians Profile 7,"{""primary"":""Health Care Physicians Profile 7""}","{""primary"":""Health Care Physicians Profile 7""}","3rd Floor, Rajapushpa Business Center, Kondapur","3rd Floor, Rajapushpa Business Center, Kondapur",Hyderabad,Telangana,0.77,0.77
full_agreement,08f283474cd5d0060371a4d2dc07ced8,Heller Immigration Law Group,Heller Immigration Law Group,"{""primary"":""Heller Immigration Law Group""}","{""primary"":""Heller Immigration Law Group""}",325 Sharon Park Dr,325 Sharon Park Dr Ste 635,Menlo Park,CA,0.9918379237288135,0.77
full_agreement,08f2834ca54111610368e04f04243847,Alfonso Grading and Landscaping,Alfonso Grading and Landscaping,"{""primary"":""Alfonso Grading and Landscaping""}","{""primary"":""Alfonso Grading and Landscaping""}",580 Echo Valley Rd,580 Echo Valley Rd,Salinas,CA,0.9696941176470588,0.77
full_agreement,08f2836208808c80035db653c3b3d516,ARCO,ARCO,"{""primary"":""ARCO""}","{""primary"":""ARCO""}",10715 Trinity Pkwy,10715 Trinity Pkwy,Stockton,CA,0.9523423423423424,0.77
full_agreement,08f28362f5959d9e03ae4e554ed7ead2,Buffalo Wild Wings,Buffalo Wild Wings,"{""primary"":""Buffalo Wild Wings""}","{""primary"":""Buffalo Wild Wings""}",1537 S Lower Sacramento Rd,1537 Lower Sacramento Rd Unit 110,Lodi,CA,0.9962614185921548,0.77
full_agreement,08f28842352de42c036d136f4f5dfb60,H&R Block,H&R Block,"{""primary"":""H&R Block""}","{""primary"":""H&R Block""}",520 S Meridian Rd,520 S Meridian Rd,Meridian,ID,0.9962614185921548,0.77
full_agreement,08f28843861189b103816480f8f6f6e2,Penske Truck Rental,Penske Truck Rental,"{""primary"":""Penske Truck Rental""}","{""primary"":""Penske Truck Rental""}",4450 S Enterprise St,4450 S Enterprise St,Boise,ID,0.77,0.77
full_agreement,08f28d0a5615611c037c782aba7e8a79,Enterprise Rent-A-Car,Enterprise Rent-A-Car,"{""primary"":""Enterprise Rent-A-Car""}","{""primary"":""Enterprise Rent-A-Car""}",9015 State Ave,9015 State Ave,Marysville,WA,0.9962614185921548,0.77
full_agreement,08f28d1aacab0c5503f03bc3cacd7057,Fan Favourites Games & Movies,Fan Favourites Games & Movies,"{""primary"":""Fan Favourites Games & Movies""}","{""primary"":""Fan Favourites Games & Movies""}",760 Yates St,760-B Yates St,Victoria,BC,0.9962614185921548,0.77
full_agreement,08f28d362415b35b0378114cb9e90f8e,Hope Golf & Country Club,Hope Golf & Country Club,"{""primary"":""Hope Golf & Country Club""}","{""primary"":""Hope Golf & Country Club""}",900 Golf Course Rd,900 Golf Course Road,Hope,BC,0.9962614185921548,0.77
full_agreement,08f28d4359675b9803b61810d1c1f565,Fountain Court Senior Living,Fountain Court Senior Living,"{""primary"":""Fountain Court Senior Living""}","{""primary"":""Fountain Court Senior Living""}",24200 224th Ave SE,24200 224th Ave SE,Maple Valley,WA,0.997898979043525,0.77
full_agreement,08f28d542cd40b7003f501913b0c950b,M Street,M Street,"{""primary"":""M Street""}","{""primary"":""M Street""}",910 8th Ave,910 8th Ave,Seattle,WA,0.9962614185921548,0.77
full_agreement,08f28d559965c49d037360e0cf9c144e,Evergreen Middle School,Evergreen Middle School,"{""primary"":""Evergreen Middle School""}","{""primary"":""Evergreen Middle School""}",6900 208th Ave NE,6900 208th Ave NE,Redmond,WA,0.9962614185921548,0.77
full_agreement,08f28de8b291171e037d00b748edc418,Sonei Jewellers,Sonei Jewellers,"{""primary"":""Sonei Jewellers""}","{""primary"":""Sonei Jewellers""}",8430 128 St,Unit - 23 8430 128 St,Surrey,BC,0.9877528662420382,0.77
full_agreement,08f28dec4354270203936b319e65d7d8,Shoppers Drug Mart,Shoppers Drug Mart,"{""primary"":""Shoppers Drug Mart""}","{""primary"":""Shoppers Drug Mart""}",3387 David Ave,"3387 David Avenue, Suite 102",Coquitlam,BC,0.9962614185921548,0.77
full_agreement,08f28f012d60e6ad03f99abbc4c48bf1,Starbucks,Starbucks,"{""primary"":""Starbucks""}","{""primary"":""Starbucks""}",19321 SW Martinazzi Ave,"19321 SW Martinazzi Ave (Martinazzi Sq, Uare - Tualatin)",Tualatin,OR,0.9962614185921548,0.77
full_agreement,08f28f08d9805672036b55ef0cef2002,Shari's Cafe and Pies,Shari's Cafe and Pies,"{""primary"":""Shari's Cafe and Pies""}","{""primary"":""Shari's Cafe and Pies""}",16280 SW Langer Dr,16280 SW Langer Dr,Sherwood,OR,0.9962614185921548,0.77
full_agreement,08f28f496ba0556c034563ae576dde24,Metro Infusion Center,Metro Infusion Center,"{""primary"":""Metro Infusion Center""}","{""primary"":""Metro Infusion Center""}",370 Q St,370 Q St,Springfield,OR,0.9918379237288135,0.77
full_agreement,08f29126484e986d033383dfda3c9539,California Electric Supply,California Electric Supply,"{""primary"":""California Electric Supply""}","{""primary"":""California Electric Supply""}",233 S Milpas St,233 South Milpas Street,Santa Barbara,CA,0.9962614185921548,0.77
full_agreement,08f291279d7a935903da27be658e0c67,Global Solar Supply,Global Solar Supply,"{""primary"":""Global Solar Supply""}","{""primary"":""Global Solar Supply""}",1082 E Front St E,1082 E Front St,Ventura,CA,0.77,0.77
full_agreement,08f29868cc6a01ab0368af9cb6c5a012,francesca's,francesca's,"{""primary"":""francesca's""}","{""primary"":""francesca's""}",1300 W Sunset Rd,1300 W Sunset Road 2313,Henderson,NV,0.9962614185921548,0.77
full_agreement,08f2986a82c92b5003309ff5c3c715bf,Chipotle Mexican Grill,Chipotle Mexican Grill,"{""primary"":""Chipotle Mexican Grill""}","{""primary"":""Chipotle Mexican Grill""}",6780 N 5th St,6780 N 5th St,North Las Vegas,NV,0.9962614185921548,0.77
full_agreement,08f2986b96d887a503e5806f5b046677,SmartStyle Hair Salon,SmartStyle Hair Salon,"{""primary"":""SmartStyle Hair Salon""}","{""primary"":""SmartStyle Hair Salon""}",5198 Boulder Hwy,5198 Boulder Highway,Las Vegas,NV,0.9962614185921548,0.77
full_agreement,08f298901d34a6ac033a02d493f36726,Five Star Premier Residences of Reno,Five Star Premier Residences of Reno,"{""primary"":""Five Star Premier Residences of Reno""}","{""primary"":""Five Star Premier Residences of Reno""}",3201 Plumas St,3201 Plumas St,Reno,NV,0.9962614185921548,0.77
full_agreement,08f29950db69d390037ec63e208557a3,Kneaders Bakery & Cafe,Kneaders Bakery & Cafe,"{""primary"":""Kneaders Bakery & Cafe""}","{""primary"":""Kneaders Bakery & Cafe""}",529 S Mall Dr,529 S Mall Dr,St George,UT,0.9962614185921548,0.77
full_agreement,08f29a0a8c159a520338e471dcd80591,Planes of Fame Air Museum,Planes of Fame Air Museum,"{""primary"":""Planes of Fame Air Museum""}","{""primary"":""Planes of Fame Air Museum""}",14998 Cal Aero Dr,14998 Cal Aero Dr,Chino,CA,0.997898979043525,0.77
full_agreement,08f29a0a91596743032bcef34ac03dde,Metro by T-Mobile,Metro by T-Mobile,"{""primary"":""Metro by T-Mobile""}","{""primary"":""Metro by T-Mobile""}",5664 Etiwanda Ave,5664 Etiwanda Ave Ste A,Mira Loma,CA,0.9918379237288135,0.77
full_agreement,08f29a0b704aa68203e897bace4e7b33,Bert's Foreign Auto Service,Bert's Foreign Auto Service,"{""primary"":""Bert's Foreign Auto Service""}","{""primary"":""Bert's Foreign Auto Service""}",518 E 2nd St,518 E 2nd St,Santa Ana,CA,0.9962614185921548,0.77
full_agreement,08f29a115e84c2a403e23dd743811ca2,Martinelli Law Group,Martinelli Law Group,"{""primary"":""Martinelli Law Group""}","{""primary"":""Martinelli Law Group""}",28422 Constellation Rd,28422 Constellation Rd Ste 208,Valencia,CA,0.9918379237288135,0.77
